ident,commune,type,comptage_5m,indice_congestion_matin,indice_congestion_soir,compteur_latitude,compteur_longitude,stop_id,stop_name,distance_arret_m,lignes_tbm
Z10CT18,Bordeaux,BOUCLE,0,0.076582,0.065325,44.8239599,-0.5997032,3527,Bordeaux Carreire,289.4,8
Z10CT18,Bordeaux,BOUCLE,0,0.076582,0.065325,44.8239599,-0.5997032,13219,Charles Perrens,181.8,73
Z10CT18,Bordeaux,BOUCLE,0,0.076582,0.065325,44.8239599,-0.5997032,13222,Charles Perrens,187.9,73
Z10CT18,Bordeaux,BOUCLE,0,0.076582,0.065325,44.8239599,-0.5997032,1770,Charles Perrens,20.2,24;8;80
Z10CT18,Bordeaux,BOUCLE,0,0.076582,0.065325,44.8239599,-0.5997032,2754,Charles Perrens,112.8,24;8;80
Z10CT18,Bordeaux,BOUCLE,0,0.076582,0.065325,44.8239599,-0.5997032,322,Privat,70.0,24;8
Z10CT21,Bordeaux,BOUCLE,0,0.060080,0.063876,44.8215831,-0.6017786,13219,Charles Perrens,157.9,73
Z10CT21,Bordeaux,BOUCLE,0,0.060080,0.063876,44.8215831,-0.6017786,13222,Charles Perrens,152.3,73
Z10CT21,Bordeaux,BOUCLE,0,0.060080,0.063876,44.8215831,-0.6017786,1770,Charles Perrens,290.7,24;8;80
Z10CT21,Bordeaux,BOUCLE,0,0.060080,0.063876,44.8215831,-0.6017786,2754,Charles Perrens,204.0,24;8;80
Z10CT21,Bordeaux,BOUCLE,0,0.060080,0.063876,44.8215831,-0.6017786,13159,Réservoir Lavardens,272.6,73;8;80
Z10CT21,Bordeaux,BOUCLE,0,0.060080,0.063876,44.8215831,-0.6017786,13184,Réservoir Lavardens,266.0,73;8;80
Z10CT21,Bordeaux,BOUCLE,0,0.060080,0.063876,44.8215831,-0.6017786,5536,Tauzin,57.3,73;8;80
Z10CT21,Bordeaux,BOUCLE,0,0.060080,0.063876,44.8215831,-0.6017786,5537,Tauzin,31.6,73;8;80
Z10CT23,Bordeaux,BOUCLE,0,0.064496,0.071835,44.8221412,-0.6013777,13219,Charles Perrens,96.1,73
Z10CT23,Bordeaux,BOUCLE,0,0.064496,0.071835,44.8221412,-0.6013777,13222,Charles Perrens,91.6,73
Z10CT23,Bordeaux,BOUCLE,0,0.064496,0.071835,44.8221412,-0.6013777,1770,Charles Perrens,221.4,24;8;80
Z10CT23,Bordeaux,BOUCLE,0,0.064496,0.071835,44.8221412,-0.6013777,2754,Charles Perrens,134.5,24;8;80
Z10CT23,Bordeaux,BOUCLE,0,0.064496,0.071835,44.8221412,-0.6013777,5536,Tauzin,126.9,73;8;80
Z10CT23,Bordeaux,BOUCLE,0,0.064496,0.071835,44.8221412,-0.6013777,5537,Tauzin,99.8,73;8;80
Z10CT10,Bordeaux,BOUCLE,,,,44.8261209,-0.588,2740,Barrière de Pessac,40.9,20;4
Z10CT10,Bordeaux,BOUCLE,,,,44.8261209,-0.588,2752,Barrière de Pessac,54.1,20;4
Z10CT10,Bordeaux,BOUCLE,,,,44.8261209,-0.588,1757,Barrière de Pessac (Boulevards),166.0,20;9;H1;N4
Z10CT10,Bordeaux,BOUCLE,,,,44.8261209,-0.588,9820,Barrière de Pessac (Boulevards),162.8,9;H2
Z10CT10,Bordeaux,BOUCLE,,,,44.8261209,-0.588,2344,Boulevard George V,288.2,9;H2
Z10CT10,Bordeaux,BOUCLE,,,,44.8261209,-0.588,3310,Boulevard George V,236.5,9;H1;N4
Z10CT10,Bordeaux,BOUCLE,,,,44.8261209,-0.588,2751,Caserne Boudet,179.6,20;4
Z10CT10,Bordeaux,BOUCLE,,,,44.8261209,-0.588,3568,Caserne Boudet,270.5,20;4
Z1003CT20,Bordeaux,BOUCLE,,,,44.8287153,-0.588199,2121,Alphonse Dupeux,209.8,4
Z1003CT20,Bordeaux,BOUCLE,,,,44.8287153,-0.588199,316,Alphonse Dupeux,106.0,24
Z1003CT20,Bordeaux,BOUCLE,,,,44.8287153,-0.588199,3207,Alphonse Dupeux,208.0,24
Z1003CT20,Bordeaux,BOUCLE,,,,44.8287153,-0.588199,2751,Caserne Boudet,211.4,20;4
Z1003CT20,Bordeaux,BOUCLE,,,,44.8287153,-0.588199,3568,Caserne Boudet,168.7,20;4
Z1003CT20,Bordeaux,BOUCLE,,,,44.8287153,-0.588199,199,Livran,177.9,24
Z12AE,Bègles,SIREDO,,0.061584,0.083284,44.809918,-0.5626195,5874,Ecole La Ferrade,237.6,S4
Z12AE,Bègles,SIREDO,,0.061584,0.083284,44.809918,-0.5626195,3183,Fellonneau,201.0,15
Z12AE,Bègles,SIREDO,,0.061584,0.083284,44.809918,-0.5626195,721,Fellonneau,217.9,15
Z12AE,Bègles,SIREDO,,0.061584,0.083284,44.809918,-0.5626195,1147,Nouzarède,69.1,15
Z12AE,Bègles,SIREDO,,0.061584,0.083284,44.809918,-0.5626195,754,Nouzarède,19.4,15
Z12AE,Bègles,SIREDO,,0.061584,0.083284,44.809918,-0.5626195,5875,Victor Hugo,185.2,S4
Z24AS,Eysines,SIREDO,,0.068338,0.086332,44.8641311,-0.661233,3985,Mermoz,297.9,38
Z24AS,Eysines,SIREDO,,0.068338,0.086332,44.8641311,-0.661233,2991,Saint-Exupéry,62.9,72
Z24AS,Eysines,SIREDO,,0.068338,0.086332,44.8641311,-0.661233,9165,Saint-Exupéry,59.9,G
Z24AS,Eysines,SIREDO,,0.068338,0.086332,44.8641311,-0.661233,9166,Saint-Exupéry,35.1,G
Z24AS,Eysines,SIREDO,,0.068338,0.086332,44.8641311,-0.661233,981,Saint-Exupéry,34.4,72
Z30CE,Mérignac,SIREDO,,,,44.8280339,-0.6701526,1702,Château Rouquey,139.3,20;33
Z30CE,Mérignac,SIREDO,,,,44.8280339,-0.6701526,32,Château Rouquey,32.2,20;33
Z30CE,Mérignac,SIREDO,,,,44.8280339,-0.6701526,1781,Ecole Arnaud Lafon,205.7,20;33
Z30CE,Mérignac,SIREDO,,,,44.8280339,-0.6701526,1795,Ecole Arnaud Lafon,253.9,20;33;S34
Z30DSN,Mérignac,SIREDO,,,,44.827584,-0.638318,9521,Chappé,193.7,S33
Z30DSN,Mérignac,SIREDO,,,,44.827584,-0.638318,9522,Chappé,189.2,S33
Z30DSN,Mérignac,SIREDO,,,,44.827584,-0.638318,9519,Frères Lumière,298.6,S33
Z30DSN,Mérignac,SIREDO,,,,44.827584,-0.638318,9520,Frères Lumière,291.1,S33
Z30DSN,Mérignac,SIREDO,,,,44.827584,-0.638318,15027,Mendes France,294.7,Bus F
Z30DSN,Mérignac,SIREDO,,,,44.827584,-0.638318,4474,Parc de Luchey,262.3,35
Z30DSN,Mérignac,SIREDO,,,,44.827584,-0.638318,4475,Parc de Luchey,137.6,35
Z30DSN,Mérignac,SIREDO,,,,44.827584,-0.638318,1027,Pierre Mendès France,276.1,35
Z30DSN,Mérignac,SIREDO,,,,44.827584,-0.638318,865,Pierre Mendès France,276.2,35
Z30DSN,Mérignac,SIREDO,,,,44.827584,-0.638318,9517,Émile Roux,224.5,S33
Z30DSN,Mérignac,SIREDO,,,,44.827584,-0.638318,9518,Émile Roux,229.8,S33
Z30ENS,Mérignac,SIREDO,,,,44.8180161,-0.6486935,5304,Stade Cruchon,85.7,34
Z30ENS,Mérignac,SIREDO,,,,44.8180161,-0.6486935,5305,Stade Cruchon,132.0,34
Z07AE,Mérignac,SIREDO,,0.040279,0.087135,44.8419538,-0.6627416,1294,Goillot,62.7,1;S53;S56;S64
Z07AE,Mérignac,SIREDO,,0.040279,0.087135,44.8419538,-0.6627416,791,Goillot,16.0,1;S53;S56;S64
Z07AE,Mérignac,SIREDO,,0.040279,0.087135,44.8419538,-0.6627416,1449,Gouraud,245.8,1;51;S53;S56;S64
Z07AE,Mérignac,SIREDO,,0.040279,0.087135,44.8419538,-0.6627416,2472,Gouraud,253.3,1;51;S53;S56;S64
Z07AE,Mérignac,SIREDO,,0.040279,0.087135,44.8419538,-0.6627416,1699,Jean Macé,224.4,1;S53;S56;S64
Z07AE,Mérignac,SIREDO,,0.040279,0.087135,44.8419538,-0.6627416,2473,Jean Macé,231.5,1;S53;S56;S64
Z07AS,Mérignac,SIREDO,,0.068874,0.062603,44.8420215,-0.6627592,1294,Goillot,61.9,1;S53;S56;S64
Z07AS,Mérignac,SIREDO,,0.068874,0.062603,44.8420215,-0.6627592,791,Goillot,18.0,1;S53;S56;S64
Z07AS,Mérignac,SIREDO,,0.068874,0.062603,44.8420215,-0.6627592,1449,Gouraud,245.4,1;51;S53;S56;S64
Z07AS,Mérignac,SIREDO,,0.068874,0.062603,44.8420215,-0.6627592,2472,Gouraud,253.1,1;51;S53;S56;S64
Z07AS,Mérignac,SIREDO,,0.068874,0.062603,44.8420215,-0.6627592,1699,Jean Macé,226.2,1;S53;S56;S64
Z07AS,Mérignac,SIREDO,,0.068874,0.062603,44.8420215,-0.6627592,2473,Jean Macé,233.6,1;S53;S56;S64
Z05BE,Floirac,SIREDO,,0.075655,0.069612,44.8209103,-0.5319093,1370,La Jacquotte,87.0,25
Z05BE,Floirac,SIREDO,,0.075655,0.069612,44.8209103,-0.5319093,8191,La Jacquotte,61.4,24
Z05BE,Floirac,SIREDO,,0.075655,0.069612,44.8209103,-0.5319093,8203,La Jacquotte,71.8,24;25
Z17AE,Talence,SIREDO,,0.062441,0.070305,44.8069661,-0.591622,7802,Médiathèque,200.4,23;31;TBNight
Z17AE,Talence,SIREDO,,0.062441,0.070305,44.8069661,-0.591622,7801,Médiathèque (côté Château Margaut),188.5,23;31;TBNight
Z17AE,Talence,SIREDO,,0.062441,0.070305,44.8069661,-0.591622,371,Peixotto,50.1,31;34;TBNight
Z17AE,Talence,SIREDO,,0.062441,0.070305,44.8069661,-0.591622,3741,Peixotto,82.5,B
Z17AE,Talence,SIREDO,,0.062441,0.070305,44.8069661,-0.591622,3742,Peixotto,88.9,B
Z17AE,Talence,SIREDO,,0.062441,0.070305,44.8069661,-0.591622,3551,Peixotto (côté Mairie),154.0,23
Z17AE,Talence,SIREDO,,0.062441,0.070305,44.8069661,-0.591622,4112,Peixotto (côté Université),152.4,23
Z17AE,Talence,SIREDO,,0.062441,0.070305,44.8069661,-0.591622,3819,Peixotto (Tram B),107.9,34
Z17AE,Talence,SIREDO,,0.062441,0.070305,44.8069661,-0.591622,8791,Peixotto (Tram B),129.9,31;TBNight
Z17BS,Talence,SIREDO,,,,44.7975333,-0.6012004,451,CREPS,263.1,31;34
Z17BS,Talence,SIREDO,,,,44.7975333,-0.6012004,562,CREPS,257.2,31;34
Z17BS,Talence,SIREDO,,,,44.7975333,-0.6012004,475,Ecole de Management,156.9,31;34;80
Z17BS,Talence,SIREDO,,,,44.7975333,-0.6012004,841,Ecole de Management,145.2,31;34
Z17BS,Talence,SIREDO,,,,44.7975333,-0.6012004,9228,Ecole de Management,144.5,80
Z17CS,Gradignan,SIREDO,,,,44.7883982,-0.6118538,3439,Eurofac,33.1,31
Z17CS,Gradignan,SIREDO,,,,44.7883982,-0.6118538,3440,Eurofac,175.6,31
Z28CT7,Saint-Médard-en-Jalles,BOUCLE,16,0.063818,0.085044,44.8881975,-0.7036716,9149,Bords de Jalles,16.8,G
Z28CT7,Saint-Médard-en-Jalles,BOUCLE,16,0.063818,0.085044,44.8881975,-0.7036716,9150,Bords de Jalles,13.8,G
Z28CT7,Saint-Médard-en-Jalles,BOUCLE,16,0.063818,0.085044,44.8881975,-0.7036716,3037,Gadret,112.2,S15;S16
Z28CT7,Saint-Médard-en-Jalles,BOUCLE,16,0.063818,0.085044,44.8881975,-0.7036716,3038,Gadret,71.1,S15;S16
Z28CT7,Saint-Médard-en-Jalles,BOUCLE,16,0.063818,0.085044,44.8881975,-0.7036716,3061,Gadret,87.8,39
Z28CT7,Saint-Médard-en-Jalles,BOUCLE,16,0.063818,0.085044,44.8881975,-0.7036716,3062,Gadret,112.6,39
Z28CT7,Saint-Médard-en-Jalles,BOUCLE,16,0.063818,0.085044,44.8881975,-0.7036716,3039,Moulin de Gajac,218.4,S15;S16
Z28CT7,Saint-Médard-en-Jalles,BOUCLE,16,0.063818,0.085044,44.8881975,-0.7036716,3040,Moulin de Gajac,273.2,S15;S16
Z28CT9,Saint-Médard-en-Jalles,BOUCLE,,,,44.8960049,-0.7102543,3977,Collège F. Mauriac,75.5,37;84;S22
Z28CT9,Saint-Médard-en-Jalles,BOUCLE,,,,44.8960049,-0.7102543,3978,Collège F. Mauriac,57.3,71;S22
Z28CT9,Saint-Médard-en-Jalles,BOUCLE,,,,44.8960049,-0.7102543,4215,Collège F. Mauriac,17.9,37;71;84;S15;S16
Z28CT9,Saint-Médard-en-Jalles,BOUCLE,,,,44.8960049,-0.7102543,9623,Collège F. Mauriac,231.1,S15;S16
Z28CT9,Saint-Médard-en-Jalles,BOUCLE,,,,44.8960049,-0.7102543,758,Tristan,269.4,71;S22
Z28CT9,Saint-Médard-en-Jalles,BOUCLE,,,,44.8960049,-0.7102543,961,Tristan,175.6,71;S22
Z9CT6,Bordeaux,BOUCLE,27,0.074634,0.067934,44.833267,-0.5963175,1094,Barrière Saint-Augustin,233.9,9;H2
Z9CT6,Bordeaux,BOUCLE,27,0.074634,0.067934,44.833267,-0.5963175,1758,Barrière Saint-Augustin,189.3,9;H1
Z9CT6,Bordeaux,BOUCLE,27,0.074634,0.067934,44.833267,-0.5963175,9240,Barrière Saint-Augustin,128.8,55;80;Bus F
Z9CT6,Bordeaux,BOUCLE,27,0.074634,0.067934,44.833267,-0.5963175,9241,Barrière Saint-Augustin,118.0,55;80;Bus F
Z9CT6,Bordeaux,BOUCLE,27,0.074634,0.067934,44.833267,-0.5963175,15040,Gaviniès,98.9,Bus F
Z9CT6,Bordeaux,BOUCLE,27,0.074634,0.067934,44.833267,-0.5963175,4583,Gaviniès,250.0,A;F
Z9CT6,Bordeaux,BOUCLE,27,0.074634,0.067934,44.833267,-0.5963175,4584,Gaviniès,255.0,A;F
Z9CT6,Bordeaux,BOUCLE,27,0.074634,0.067934,44.833267,-0.5963175,9115,Gaviniès,266.4,Bus F
Z9CT6,Bordeaux,BOUCLE,27,0.074634,0.067934,44.833267,-0.5963175,1595,Stade Chaban Delmas,211.0,20;80;9;H1
Z9CT6,Bordeaux,BOUCLE,27,0.074634,0.067934,44.833267,-0.5963175,1749,Stade Chaban Delmas,288.1,80;9;H2
Z9CT6,Bordeaux,BOUCLE,27,0.074634,0.067934,44.833267,-0.5963175,4585,Stade Chaban Delmas,223.0,A;F
Z9CT11,Bordeaux,BOUCLE,0,0.062651,0.065779,44.8332866,-0.6018416,1094,Barrière Saint-Augustin,260.0,9;H2
Z9CT11,Bordeaux,BOUCLE,0,0.062651,0.065779,44.8332866,-0.6018416,1758,Barrière Saint-Augustin,257.9,9;H1
Z9CT18,Bordeaux,BOUCLE,0,0.065236,0.070761,44.8308136,-0.6027345,15037,Hôpital Pellegrin,150.3,Bus F
Z9CT18,Bordeaux,BOUCLE,0,0.065236,0.070761,44.8308136,-0.6027345,15038,Hôpital Pellegrin,184.1,Bus F
Z9CT18,Bordeaux,BOUCLE,0,0.065236,0.070761,44.8308136,-0.6027345,4587,Hôpital Pellegrin,160.6,A;F
Z9CT18,Bordeaux,BOUCLE,0,0.065236,0.070761,44.8308136,-0.6027345,4588,Hôpital Pellegrin,163.7,A;F
Z9CT18,Bordeaux,BOUCLE,0,0.065236,0.070761,44.8308136,-0.6027345,13220,Hôpital Pellegrin (Entrée Est),159.9,73
Z9CT18,Bordeaux,BOUCLE,0,0.065236,0.070761,44.8308136,-0.6027345,13221,Hôpital Pellegrin (Entrée Est),169.6,55;73
Z9CT18,Bordeaux,BOUCLE,0,0.065236,0.070761,44.8308136,-0.6027345,1715,Hôpital Pellegrin (entrée Est),153.5,8
Z9CT18,Bordeaux,BOUCLE,0,0.065236,0.070761,44.8308136,-0.6027345,681,Hôpital Pellegrin (entrée Est),242.3,20;8
Z9CT18,Bordeaux,BOUCLE,0,0.065236,0.070761,44.8308136,-0.6027345,300,Hôpital Pellegrin (Grand Maurian),185.4,20;73
Z9CT18,Bordeaux,BOUCLE,0,0.065236,0.070761,44.8308136,-0.6027345,400,Hôpital Pellegrin (Grand Maurian),119.0,20;73
Z9CT18,Bordeaux,BOUCLE,0,0.065236,0.070761,44.8308136,-0.6027345,4586,Stade Chaban Delmas,289.2,A;F
Z9CT19,Bordeaux,BOUCLE,0,,,44.8297447,-0.6032539,13224,Bordeaux Carreire,282.9,8
Z9CT19,Bordeaux,BOUCLE,0,,,44.8297447,-0.6032539,15037,Hôpital Pellegrin,94.9,Bus F
Z9CT19,Bordeaux,BOUCLE,0,,,44.8297447,-0.6032539,15038,Hôpital Pellegrin,141.3,Bus F
Z9CT19,Bordeaux,BOUCLE,0,,,44.8297447,-0.6032539,4587,Hôpital Pellegrin,115.0,A;F
Z9CT19,Bordeaux,BOUCLE,0,,,44.8297447,-0.6032539,4588,Hôpital Pellegrin,115.4,A;F
Z9CT19,Bordeaux,BOUCLE,0,,,44.8297447,-0.6032539,13220,Hôpital Pellegrin (Entrée Est),104.8,73
Z9CT19,Bordeaux,BOUCLE,0,,,44.8297447,-0.6032539,13221,Hôpital Pellegrin (Entrée Est),128.4,55;73
Z9CT19,Bordeaux,BOUCLE,0,,,44.8297447,-0.6032539,1715,Hôpital Pellegrin (entrée Est),38.6,8
Z9CT19,Bordeaux,BOUCLE,0,,,44.8297447,-0.6032539,681,Hôpital Pellegrin (entrée Est),130.3,20;8
Z9CT19,Bordeaux,BOUCLE,0,,,44.8297447,-0.6032539,300,Hôpital Pellegrin (Grand Maurian),201.4,20;73
Z9CT19,Bordeaux,BOUCLE,0,,,44.8297447,-0.6032539,400,Hôpital Pellegrin (Grand Maurian),140.3,20;73
Z9CT19,Bordeaux,BOUCLE,0,,,44.8297447,-0.6032539,13227,Terminus Hôpital Pellegrin (Entrée Est),220.6,73
Z9CT15,Bordeaux,BOUCLE,29,0.078050,0.063406,44.8279171,-0.6125429,5228,François Mitterrand,160.4,A;F
Z9CT15,Bordeaux,BOUCLE,29,0.078050,0.063406,44.8279171,-0.6125429,5229,François Mitterrand,153.9,A;F
Z9CT15,Bordeaux,BOUCLE,29,0.078050,0.063406,44.8279171,-0.6125429,15033,Mitterrand,145.6,Bus F
Z9CT15,Bordeaux,BOUCLE,29,0.078050,0.063406,44.8279171,-0.6125429,15034,Mitterrand,193.4,Bus F
Z9CT15,Bordeaux,BOUCLE,29,0.078050,0.063406,44.8279171,-0.6125429,15035,Saint Augustin,223.3,Bus F
Z9CT15,Bordeaux,BOUCLE,29,0.078050,0.063406,44.8279171,-0.6125429,15036,Saint Augustin,178.8,Bus F
Z9CT15,Bordeaux,BOUCLE,29,0.078050,0.063406,44.8279171,-0.6125429,4589,Saint-Augustin,203.7,A;F
Z9CT15,Bordeaux,BOUCLE,29,0.078050,0.063406,44.8279171,-0.6125429,4590,Saint-Augustin,208.6,A;F
Z9CT16,Mérignac,BOUCLE,48,0.058683,0.076555,44.8264868,-0.6162352,5228,François Mitterrand,171.9,A;F
Z9CT16,Mérignac,BOUCLE,48,0.058683,0.076555,44.8264868,-0.6162352,5229,François Mitterrand,178.7,A;F
Z9CT16,Mérignac,BOUCLE,48,0.058683,0.076555,44.8264868,-0.6162352,15033,Mitterrand,188.2,Bus F
Z9CT16,Mérignac,BOUCLE,48,0.058683,0.076555,44.8264868,-0.6162352,15034,Mitterrand,138.7,Bus F
Z9CT16,Mérignac,BOUCLE,48,0.058683,0.076555,44.8264868,-0.6162352,5230,Peychotte,293.8,A;F
Z9CT16,Mérignac,BOUCLE,48,0.058683,0.076555,44.8264868,-0.6162352,5231,Peychotte,287.5,A;F
Z9CT16,Mérignac,BOUCLE,48,0.058683,0.076555,44.8264868,-0.6162352,5284,Peychotte,249.9,78
Z9CT16,Mérignac,BOUCLE,48,0.058683,0.076555,44.8264868,-0.6162352,5815,Peychotte,221.9,Bus F
Z9CT16,Mérignac,BOUCLE,48,0.058683,0.076555,44.8264868,-0.6162352,9507,Riaud,294.7,S33;S37
Z9CT16,Mérignac,BOUCLE,48,0.058683,0.076555,44.8264868,-0.6162352,9508,Riaud,297.6,S33;S37
Z9CT14,Mérignac,BOUCLE,36,0.061618,0.067647,44.8265605,-0.6209141,5814,Aristide Briand,274.0,S33;S37
Z9CT14,Mérignac,BOUCLE,36,0.061618,0.067647,44.8265605,-0.6209141,9127,Aristide Briand,284.5,74;S33;S37
Z9CT14,Mérignac,BOUCLE,36,0.061618,0.067647,44.8265605,-0.6209141,5230,Peychotte,75.6,A;F
Z9CT14,Mérignac,BOUCLE,36,0.061618,0.067647,44.8265605,-0.6209141,5231,Peychotte,81.6,A;F
Z9CT14,Mérignac,BOUCLE,36,0.061618,0.067647,44.8265605,-0.6209141,5284,Peychotte,129.4,78
Z9CT14,Mérignac,BOUCLE,36,0.061618,0.067647,44.8265605,-0.6209141,5815,Peychotte,147.6,Bus F
Z9CT14,Mérignac,BOUCLE,36,0.061618,0.067647,44.8265605,-0.6209141,9128,Peychotte,58.5,74;Bus F
Z9CT14,Mérignac,BOUCLE,36,0.061618,0.067647,44.8265605,-0.6209141,9507,Riaud,172.0,S33;S37
Z9CT14,Mérignac,BOUCLE,36,0.061618,0.067647,44.8265605,-0.6209141,9508,Riaud,177.8,S33;S37
Z9CT17,Mérignac,BOUCLE,33,0.060280,0.065455,44.826294,-0.6239714,5814,Aristide Briand,157.0,S33;S37
Z9CT17,Mérignac,BOUCLE,33,0.060280,0.065455,44.826294,-0.6239714,9127,Aristide Briand,163.8,74;S33;S37
Z9CT17,Mérignac,BOUCLE,33,0.060280,0.065455,44.826294,-0.6239714,9509,Douaumont,277.8,S37
Z9CT17,Mérignac,BOUCLE,33,0.060280,0.065455,44.826294,-0.6239714,9510,Douaumont,283.0,S37
Z9CT17,Mérignac,BOUCLE,33,0.060280,0.065455,44.826294,-0.6239714,5232,Fontaine d'Arlac,139.6,A;F
Z9CT17,Mérignac,BOUCLE,33,0.060280,0.065455,44.826294,-0.6239714,5233,Fontaine d'Arlac,132.0,A;F
Z9CT17,Mérignac,BOUCLE,33,0.060280,0.065455,44.826294,-0.6239714,5283,Fontaine d'Arlac,119.7,78
Z9CT17,Mérignac,BOUCLE,33,0.060280,0.065455,44.826294,-0.6239714,5837,Fontaine d'Arlac,129.9,Bus F
Z9CT17,Mérignac,BOUCLE,33,0.060280,0.065455,44.826294,-0.6239714,9125,Fontaine d'Arlac,141.2,74
Z9CT17,Mérignac,BOUCLE,33,0.060280,0.065455,44.826294,-0.6239714,15030,Mérignac Arlac,136.2,Bus F
Z7CT1,Mérignac,BOUCLE,0,,,44.8395134,-0.637112,9523,Collège de Bourran,200.9,S37
Z7CT1,Mérignac,BOUCLE,0,,,44.8395134,-0.637112,1456,Jard-Verdun,299.4,1;33
Z7CT1,Mérignac,BOUCLE,0,,,44.8395134,-0.637112,159,Jard-Verdun,128.7,1
Z7CT1,Mérignac,BOUCLE,0,,,44.8395134,-0.637112,9788,Jard-Verdun,261.4,33
Z7CT1,Mérignac,BOUCLE,0,,,44.8395134,-0.637112,2466,Marx Dormoy,83.8,1
Z7CT1,Mérignac,BOUCLE,0,,,44.8395134,-0.637112,778,Marx Dormoy,105.0,1
Z7CT1,Mérignac,BOUCLE,0,,,44.8395134,-0.637112,725,Président Wilson,298.6,1
Z7CT6,Mérignac,BOUCLE,28,,,44.8409159,-0.642669,1234,Dupuy-Verdun,119.8,1;33
Z7CT6,Mérignac,BOUCLE,28,,,44.8409159,-0.642669,162,Dupuy-Verdun,5.7,1;33
Z7CT6,Mérignac,BOUCLE,28,,,44.8409159,-0.642669,1456,Jard-Verdun,166.5,1;33
Z7CT6,Mérignac,BOUCLE,28,,,44.8409159,-0.642669,9788,Jard-Verdun,241.5,33
Z7CT5,Mérignac,BOUCLE,,,,44.8416524,-0.6487828,1165,Joliot Curie,196.0,1;Bus F
Z7CT5,Mérignac,BOUCLE,,,,44.8416524,-0.6487828,1223,Joliot Curie,299.3,1;33
Z7CT5,Mérignac,BOUCLE,,,,44.8416524,-0.6487828,1663,Mérignac Centre,145.3,30;35;Bus F
Z7CT5,Mérignac,BOUCLE,,,,44.8416524,-0.6487828,5225,Mérignac Centre,164.4,1;30;33;35;Bus F
Z7CT5,Mérignac,BOUCLE,,,,44.8416524,-0.6487828,5242,Mérignac Centre,150.5,A
Z7CT5,Mérignac,BOUCLE,,,,44.8416524,-0.6487828,5243,Mérignac Centre,158.1,A
Z7CT5,Mérignac,BOUCLE,,,,44.8416524,-0.6487828,2273,Mérignac Centre (Médiathèque),52.7,1;51
Z7CT5,Mérignac,BOUCLE,,,,44.8416524,-0.6487828,2456,Mérignac Centre (Médiathèque),47.3,1;33;51
Z2CT18,Bordeaux,BOUCLE,0,0.057431,0.082858,44.8349896,-0.5744029,3755,Musée d'Aquitaine,95.3,B
Z2CT18,Bordeaux,BOUCLE,0,0.057431,0.082858,44.8349896,-0.5744029,3756,Musée d'Aquitaine,92.3,B
Z2CT18,Bordeaux,BOUCLE,0,0.057431,0.082858,44.8349896,-0.5744029,3826,Musée d'Aquitaine,9.6,16;24;Bus F;N3
Z2CT18,Bordeaux,BOUCLE,0,0.057431,0.082858,44.8349896,-0.5744029,5661,Musée d'Aquitaine,16.1,16;24;Bus F
Z2CT18,Bordeaux,BOUCLE,0,0.057431,0.082858,44.8349896,-0.5744029,3541,Sainte-Catherine,147.7,16;24;Bus F;N3
Z2CT18,Bordeaux,BOUCLE,0,0.057431,0.082858,44.8349896,-0.5744029,3542,Sainte-Catherine,226.9,16;24;Bus F
Z2CT6,Bordeaux,BOUCLE,4,0.062179,0.069231,44.8342954,-0.5756362,5857,Hôpital Saint-André,247.8,4
Z2CT6,Bordeaux,BOUCLE,4,0.062179,0.069231,44.8342954,-0.5756362,3755,Musée d'Aquitaine,140.9,B
Z2CT6,Bordeaux,BOUCLE,4,0.062179,0.069231,44.8342954,-0.5756362,3756,Musée d'Aquitaine,133.6,B
Z2CT6,Bordeaux,BOUCLE,4,0.062179,0.069231,44.8342954,-0.5756362,3826,Musée d'Aquitaine,133.5,16;24;Bus F;N3
Z2CT6,Bordeaux,BOUCLE,4,0.062179,0.069231,44.8342954,-0.5756362,5661,Musée d'Aquitaine,133.2,16;24;Bus F
Z2CT6,Bordeaux,BOUCLE,4,0.062179,0.069231,44.8342954,-0.5756362,7461,République,296.0,55
Z2CT6,Bordeaux,BOUCLE,4,0.062179,0.069231,44.8342954,-0.5756362,8551,République,288.5,16;Bus F;N3
Z2CT6,Bordeaux,BOUCLE,4,0.062179,0.069231,44.8342954,-0.5756362,8552,République,269.7,16;24;4;Bus F
Z2CT6,Bordeaux,BOUCLE,4,0.062179,0.069231,44.8342954,-0.5756362,3541,Sainte-Catherine,256.6,16;24;Bus F;N3
Z2CT5,Bordeaux,BOUCLE,37,0.052975,0.092888,44.8360294,-0.5822065,793,Bibliothèque,253.1,4;55;80
Z2CT5,Bordeaux,BOUCLE,37,0.052975,0.092888,44.8360294,-0.5822065,3722,Mériadeck,290.0,A;F
Z2CT5,Bordeaux,BOUCLE,37,0.052975,0.092888,44.8360294,-0.5822065,3723,Mériadeck,281.8,A;F
Z2CT5,Bordeaux,BOUCLE,37,0.052975,0.092888,44.8360294,-0.5822065,3720,Palais de Justice,63.8,A;F
Z2CT5,Bordeaux,BOUCLE,37,0.052975,0.092888,44.8360294,-0.5822065,3721,Palais de Justice,59.1,A;F
Z2CT5,Bordeaux,BOUCLE,37,0.052975,0.092888,44.8360294,-0.5822065,3823,Palais de Justice,76.0,4;G
Z2CT5,Bordeaux,BOUCLE,37,0.052975,0.092888,44.8360294,-0.5822065,4031,Palais de Justice,108.6,15;16;23;4;5;Bus F;N5;N6
